Metric,ExecID,ReqID,Value
LatencyTime,3,1,17823605
ServiceTime,3,1,16490518
LatencyTime,3,2,17718846
ServiceTime,3,2,15890775
LatencyTime,3,3,14371451
ServiceTime,3,3,13094128
LatencyTime,3,4,17505846
ServiceTime,3,4,15964435
LatencyTime,3,5,15808527
ServiceTime,3,5,15063853
LatencyTime,3,6,17135647
ServiceTime,3,6,16252781
LatencyTime,3,7,16692105
ServiceTime,3,7,15750128
LatencyTime,3,8,15472177
ServiceTime,3,8,14105067
LatencyTime,3,9,18076380
ServiceTime,3,9,17222882
LatencyTime,3,10,17409565
ServiceTime,3,10,16131098
LatencyTime,3,11,22969677
ServiceTime,3,11,20121596
LatencyTime,3,12,20608490
ServiceTime,3,12,19812161
LatencyTime,3,13,17951612
ServiceTime,3,13,16650454
LatencyTime,3,14,19830511
ServiceTime,3,14,18762505
LatencyTime,3,15,19173965
ServiceTime,3,15,18150628
LatencyTime,3,16,19713462
ServiceTime,3,16,18895773
LatencyTime,3,17,19623212
ServiceTime,3,17,17070862
LatencyTime,3,18,16941051
ServiceTime,3,18,16275961
LatencyTime,3,19,17735988
ServiceTime,3,19,16996335
LatencyTime,3,20,14385003
ServiceTime,3,20,13915808
LatencyTime,3,21,16437269
ServiceTime,3,21,15993107
LatencyTime,3,22,18153436
ServiceTime,3,22,16973119
LatencyTime,3,23,17357510
ServiceTime,3,23,16765249
LatencyTime,3,24,16903491
ServiceTime,3,24,16256362
LatencyTime,3,25,15202849
ServiceTime,3,25,14641107
LatencyTime,3,26,15901589
ServiceTime,3,26,14742367
LatencyTime,3,27,17583740
ServiceTime,3,27,15379361
LatencyTime,3,28,14735849
ServiceTime,3,28,14107951
LatencyTime,3,29,14963964
ServiceTime,3,29,14462531
LatencyTime,3,30,21528317
ServiceTime,3,30,20713960
LatencyTime,3,31,20215125
ServiceTime,3,31,19628911
LatencyTime,3,32,17257829
ServiceTime,3,32,16598197
LatencyTime,3,33,19398377
ServiceTime,3,33,18779016
LatencyTime,3,34,19646088
ServiceTime,3,34,19114185
LatencyTime,3,35,23433601
ServiceTime,3,35,21442959
LatencyTime,3,36,20813912
ServiceTime,3,36,20170916
LatencyTime,3,37,18867292
ServiceTime,3,37,18279681
LatencyTime,3,38,18340297
ServiceTime,3,38,17819923
LatencyTime,3,39,18355477
ServiceTime,3,39,17175476
LatencyTime,3,40,20924243
ServiceTime,3,40,20306879
LatencyTime,3,41,25427588
ServiceTime,3,41,23982048
LatencyTime,3,42,26188876
ServiceTime,3,42,25310562
LatencyTime,3,43,21711897
ServiceTime,3,43,20917982
LatencyTime,3,44,16091376
ServiceTime,3,44,15505515
LatencyTime,3,45,20400065
ServiceTime,3,45,19820841
LatencyTime,3,46,17013934
ServiceTime,3,46,16414905
LatencyTime,3,47,18766792
ServiceTime,3,47,18014138
LatencyTime,3,48,20080770
ServiceTime,3,48,19431503
LatencyTime,3,49,16691606
ServiceTime,3,49,15950455
LatencyTime,3,50,18544044
ServiceTime,3,50,16722996
LatencyTime,3,51,17320458
