Metric,ExecID,ReqID,Value
ServiceTime,2,49,22570633
LatencyTime,2,50,22930653
ServiceTime,2,50,22429455
LatencyTime,2,51,25539339
ServiceTime,2,51,25124286
LatencyTime,2,52,22493913
ServiceTime,2,52,22051911
LatencyTime,2,53,23361760
ServiceTime,2,53,22976482
LatencyTime,2,54,26470475
ServiceTime,2,54,26044189
LatencyTime,2,55,23201907
ServiceTime,2,55,22804044
LatencyTime,2,56,21555548
ServiceTime,2,56,21136810
LatencyTime,2,57,23704941
ServiceTime,2,57,23163879
LatencyTime,2,58,22325466
ServiceTime,2,58,21908872
LatencyTime,2,59,24773551
ServiceTime,2,59,24343958
LatencyTime,2,60,29293205
ServiceTime,2,60,28709019
LatencyTime,2,61,24922831
ServiceTime,2,61,24504341
LatencyTime,2,62,24733688
ServiceTime,2,62,24212500
LatencyTime,2,63,26865615
ServiceTime,2,63,26406992
LatencyTime,2,64,24476226
ServiceTime,2,64,23932431
LatencyTime,2,65,23309429
ServiceTime,2,65,22897503
LatencyTime,2,66,31481065
ServiceTime,2,66,30882403
LatencyTime,2,67,24870169
ServiceTime,2,67,24477669
LatencyTime,2,68,27916116
ServiceTime,2,68,27488974
LatencyTime,2,69,24129193
ServiceTime,2,69,23753684
LatencyTime,2,70,25623880
ServiceTime,2,70,25111851
LatencyTime,2,71,21189542
ServiceTime,2,71,20858424
LatencyTime,2,72,24270688
ServiceTime,2,72,22194624
LatencyTime,2,73,21007873
ServiceTime,2,73,20649742
LatencyTime,2,74,22064417
ServiceTime,2,74,21615318
LatencyTime,2,75,22419851
ServiceTime,2,75,21923713
LatencyTime,2,76,25786566
ServiceTime,2,76,25335693
LatencyTime,2,77,24219615
ServiceTime,2,77,23861117
LatencyTime,2,78,22821758
ServiceTime,2,78,22668350
LatencyTime,2,79,27705078
ServiceTime,2,79,27542382
LatencyTime,2,80,31211883
ServiceTime,2,80,31035005
LatencyTime,2,81,24236462
ServiceTime,2,81,23929039
LatencyTime,2,82,25790164
ServiceTime,2,82,25392516
LatencyTime,2,83,29137820
ServiceTime,2,83,28584062
LatencyTime,2,84,27217457
ServiceTime,2,84,26785359
LatencyTime,2,85,23985993
ServiceTime,2,85,23652318
LatencyTime,2,86,21565465
ServiceTime,2,86,21061179
LatencyTime,2,87,22243613
ServiceTime,2,87,21693418
LatencyTime,2,88,26433480
ServiceTime,2,88,26057895
LatencyTime,2,89,23160121
ServiceTime,2,89,22673905
LatencyTime,2,90,30505821
ServiceTime,2,90,30092242
LatencyTime,2,91,29817247
ServiceTime,2,91,29433581
LatencyTime,2,92,32223658
ServiceTime,2,92,31857317
LatencyTime,2,93,29097100
ServiceTime,2,93,28703125
LatencyTime,2,94,24924246
ServiceTime,2,94,24565084
LatencyTime,2,95,25829725
ServiceTime,2,95,25433620
LatencyTime,2,96,33036889
ServiceTime,2,96,33129138
LatencyTime,2,97,21484990
ServiceTime,2,97,21156129
LatencyTime,2,98,24676295
ServiceTime,2,98,24200809
LatencyTime,2,99,26032780
ServiceTime,2,99,25452638
LatencyTime,2,100,22375655
ServiceTime,2,100,21799470
LatencyTime,2,101,27489845
ServiceTime,2,101,27293519
LatencyTime,2,102,24032346
ServiceTime,2,102,23918512
LatencyTime,2,103,26330363
ServiceTime,2,103,26121132
LatencyTime,2,104,25237969
ServiceTime,2,104,25054421
